EmployeeID,Age,Gender,MaritalStatus,Education,LevelBand,LevelBandNum,Department,Location,ShiftType,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsSinceLastPromo,PromotionsLast3Yrs,Salary_Annual,MarketRateRatio,HikePercentLast,BonusPct,ManagerRating,TeamSize,DistanceFromHome,JobSatisfaction,EnvSatisfaction,RelationshipSat,WorkLifeBalance,AvgSatisfaction,PerformanceRating,AwardsReceived,RecognitionsReceived,TrainingLastYear,Leaves_30d,Leaves_90d,Leaves_180d,Leaves_365d,SickLeave_Annual,OverTime,BusinessTravel,NumCompaniesWorked,WFH_DaysPerWeek,AttritionProb_True,AttritionBinary,Attrition,IsUnderpaid,IsSeverelyUnderpaid,PayGapPct,StagnationIndex,RecognitionGap,LeaveSpike30,LeaveSpike90,LeaveVelocity,SatComposite,SatBelow2,OT_LowSat,WFH_SatInteraction,TravelDistance,IsNewJoiner,IsVeteran,CompanyLoyaltyScore,IsJobHopper,IsDisruptiveShift,IsFullWFH,IsMarried,CompositeRiskFlags,AttritionProb,RiskCategory
ML13184,44,Female,Married,Diploma,P1A,1,Sales,Hyderabad,Rotational,0,0,0,23,1,1,468121,0.978,9.0,10.4,4,10,6,3,4,4,4,3.75,3,0,1,0,1,4,4,14,3,No,Rare,6,1,0.1094,0,No,0,0,2.2,0,3,0,0,14.0,3.65,0,0,3,0,1,0,0.0,1,1,0,1,1,0.108,Low
ML13185,27,Male,Single,Master,P1A,1,QA,Bengaluru,Day,9,3,1,6,3,0,481313,0.83,11.2,10.6,2,21,15,3,3,3,3,3.0,4,0,1,3,2,5,5,8,1,No,Rare,4,0,0.4733,1,Yes,1,0,17.0,6,4,0,0,0.89,3.0,0,0,0,0,0,0,1.5,1,0,0,0,2,0.3224,High
ML13186,31,Male,Married,Bachelor,P3B,8,Sales,Bengaluru,Day,4,1,0,9,8,0,1430695,0.624,10.6,7.8,4,11,55,1,4,4,3,3.0,3,3,3,5,3,6,6,17,1,Yes,Rare,4,0,0.5498,1,Yes,1,1,37.6,16,0,1,0,4.25,2.65,0,1,0,0,0,0,0.44,1,0,0,1,4,0.5784,Critical
ML13187,46,Female,Single,Master,P4,9,Sales,Bengaluru,Night,17,12,9,24,1,2,2838735,0.962,5.3,15.0,3,6,7,2,4,2,4,3.0,1,1,1,6,2,3,5,10,1,No,Rare,5,3,0.0872,0,No,0,0,3.8,0,0,0,0,0.59,3.0,0,0,6,0,0,1,0.71,1,1,0,0,1,0.0697,Low
ML13188,45,Female,Married,Master,P1B,2,Marketing,Bengaluru,Night,0,0,0,23,4,0,589037,0.843,1.4,0.9,3,17,30,3,3,3,4,3.25,2,1,0,6,3,3,9,9,3,No,Rare,4,0,0.5498,1,Yes,1,0,15.7,8,1,1,0,9.0,3.3,0,0,0,0,1,0,0.0,1,1,0,1,4,0.4556,Critical
ML13189,37,Female,Married,Diploma,P2A,4,Legal,Chennai,Rotational,2,2,0,16,5,0,851187,0.753,10.5,10.5,4,7,47,1,4,3,3,2.75,3,0,1,1,2,5,10,11,2,Yes,None,1,1,0.5498,1,Yes,1,1,24.7,10,3,0,0,5.5,2.5,0,1,1,0,0,0,0.12,0,1,0,1,4,0.4723,Critical
ML13190,39,Male,Married,Master,P1C,3,Operations,Mumbai,Flexible,10,3,1,19,5,0,864224,1.026,8.9,11.0,5,20,53,4,2,3,3,3.0,3,2,1,3,1,2,5,22,1,No,Rare,5,1,0.0502,0,No,0,0,-2.6,10,1,0,0,2.2,3.15,0,0,4,0,0,1,0.53,1,0,0,1,1,0.0798,Low
ML13191,41,Male,Married,Master,P1A,1,Product,WFH,Day,1,0,0,20,3,1,404450,0.851,11.3,9.8,1,14,46,2,3,3,4,3.0,4,1,0,0,2,11,11,14,2,No,Rare,1,5,0.3795,0,No,1,0,14.9,3,3,0,1,14.0,2.95,0,0,10,0,1,0,0.05,0,0,1,1,1,0.3293,High
ML13192,45,Male,Married,Bachelor,P2C,6,Engineering,Bengaluru,Day,1,0,0,23,4,0,1044881,0.514,8.9,16.2,3,9,3,3,4,3,2,3.0,4,0,2,6,2,4,9,10,0,Yes,Rare,2,0,0.5498,1,Yes,1,1,48.6,8,4,0,0,10.0,2.9,0,0,0,0,1,0,0.04,0,0,0,1,3,0.6177,Critical
ML13193,46,Male,Single,Master,P3B,8,QA,Mumbai,Day,2,1,1,25,0,2,1981380,0.749,8.4,6.8,2,9,15,2,2,3,4,2.75,3,0,1,1,4,4,7,21,1,No,Frequent,3,0,0.4058,0,No,1,1,25.1,0,3,1,0,10.5,2.75,0,0,0,15,0,0,0.08,0,0,0,0,2,0.3086,Medium
ML13194,34,Male,Divorced,Bachelor,P3A,7,QA,Mumbai,Day,12,11,7,14,5,0,1542305,0.72,8.3,9.5,4,20,26,3,3,4,4,3.5,3,1,1,3,1,2,3,12,0,No,Rare,6,0,0.1218,0,No,1,1,28.0,10,2,0,0,1.0,3.45,0,0,0,0,0,1,0.86,1,0,0,0,2,0.1752,Low
ML13195,28,Male,Single,Other,P2A,4,HR,Hyderabad,Day,2,2,2,6,4,0,835630,0.923,7.7,10.5,4,9,57,1,3,3,2,2.25,4,0,2,5,3,4,8,19,1,No,Frequent,4,0,0.5498,0,No,0,0,7.7,8,4,1,0,9.5,2.0,0,0,0,57,0,0,0.33,1,0,0,0,2,0.6324,Critical
ML13196,31,Male,Single,Master,P2C,6,Marketing,Delhi,Day,0,0,0,9,0,2,1322795,0.831,18.6,8.0,3,5,28,2,4,3,2,2.75,4,1,0,2,1,4,9,9,1,No,Rare,1,3,0.22,1,Yes,1,0,16.9,0,3,0,0,9.0,2.55,0,0,6,0,1,0,0.0,0,0,0,0,1,0.1752,Low
ML13197,35,Male,Divorced,PhD,P1A,1,Engineering,Chennai,Day,1,1,1,15,5,0,594377,0.985,8.1,2.1,3,7,30,2,3,2,1,2.0,3,1,2,1,1,2,6,12,5,No,Rare,4,0,0.5498,0,No,0,0,1.5,10,2,0,0,12.0,1.9,0,0,0,0,1,0,0.07,1,0,0,0,1,0.3715,High
ML13198,33,Female,Divorced,PhD,P1B,2,Finance,Bengaluru,Rotational,5,1,0,13,1,1,596016,0.727,7.7,17.6,5,22,47,3,3,4,4,3.5,2,0,0,2,0,6,8,15,2,No,Rare,1,0,0.1342,0,No,1,1,27.3,0,2,0,0,3.0,3.45,0,0,0,0,0,0,0.38,0,1,0,0,2,0.1465,Low
ML13199,25,Male,Married,Bachelor,P5,10,Engineering,Mumbai,Day,1,1,1,3,1,1,4148657,0.746,11.9,6.1,4,16,11,1,3,2,3,2.25,3,0,2,1,1,2,6,6,2,No,Rare,4,1,0.4124,1,Yes,1,1,25.4,0,3,0,0,6.0,2.15,0,0,1,0,1,0,0.33,1,0,0,1,1,0.2187,Medium
ML13200,37,Male,Married,Bachelor,P3B,8,Engineering,Chennai,Rotational,2,1,0,15,0,1,1965781,0.745,10.8,6.2,2,12,19,3,3,4,2,3.0,4,1,1,5,4,4,5,13,0,No,Rare,5,3,0.5382,0,No,1,1,25.5,0,3,1,0,6.5,2.85,0,0,9,0,0,0,0.13,1,1,0,1,3,0.3132,Medium
ML13201,22,Female,Single,Bachelor,P5,10,Infra,Bengaluru,Day,1,0,0,0,1,1,5186926,1.224,9.3,0.0,4,16,9,2,3,3,3,2.75,1,3,1,2,1,2,7,13,1,No,Rare,5,2,0.0502,0,No,0,0,-22.4,0,0,0,0,13.0,2.65,0,0,4,0,1,0,1.0,1,0,0,0,0,0.0924,Low
ML13202,34,Male,Married,Bachelor,P5,10,Sales,Hyderabad,Day,12,4,3,13,0,1,4024496,1.062,5.6,10.3,4,23,12,3,3,3,2,2.75,3,2,0,4,0,7,10,14,1,Yes,None,3,1,0.0502,0,No,0,0,-6.2,0,1,0,0,1.17,2.7,0,0,3,0,0,1,0.92,0,0,0,1,1,0.0711,Low
ML13203,35,Male,Single,Bachelor,P3A,7,Marketing,Bengaluru,Day,0,0,0,13,3,1,1551373,0.81,3.8,10.9,2,22,13,1,3,3,4,2.75,4,1,1,5,0,5,6,8,2,Yes,Frequent,4,1,0.5498,0,No,1,0,19.0,3,3,0,0,8.0,2.6,0,1,1,13,1,0,0.0,1,0,0,0,2,0.4853,Critical
ML13204,34,Female,Single,PhD,P5,10,Sales,Mumbai,Day,5,2,0,12,2,1,3530749,0.815,8.8,16.3,4,8,49,3,3,3,2,2.75,3,1,0,5,1,3,8,14,2,No,Rare,6,0,0.1338,0,No,1,0,18.5,1,2,0,0,2.8,2.7,0,0,0,0,0,0,0.42,1,0,0,0,1,0.2,Medium
ML13205,40,Female,Married,Master,P2B,5,Sales,Mumbai,Day,0,0,0,18,5,0,1284874,0.939,8.2,8.1,4,15,44,3,2,2,2,2.25,3,1,1,0,2,2,8,11,0,Yes,None,0,2,0.5498,0,No,0,0,6.1,10,2,0,0,11.0,2.35,0,0,6,0,1,0,0.0,0,0,0,1,2,0.3979,High
ML13206,39,Male,Divorced,Master,P1A,1,Sales,Mumbai,Rotational,9,3,3,17,7,0,490319,0.896,7.0,11.3,4,12,15,2,3,2,3,2.5,3,0,0,3,3,3,8,14,0,No,None,1,0,0.5498,0,No,1,0,10.4,14,3,1,0,1.56,2.5,0,0,0,0,0,0,0.53,0,1,0,0,4,0.4699,Critical
ML13207,51,Female,Divorced,Master,P1A,1,Sales,Delhi,Flexible,3,1,0,30,4,0,464952,0.91,12.2,15.0,4,18,29,3,4,4,1,3.0,3,2,2,4,0,2,10,18,1,Yes,None,6,1,0.5498,1,Yes,0,0,9.0,8,1,0,0,6.0,2.75,0,0,3,0,0,0,0.1,1,0,0,0,2,0.2902,Medium
ML13208,29,Female,Divorced,Bachelor,P1B,2,Marketing,Hyderabad,Day,0,0,0,7,5,0,590183,0.925,12.7,16.9,5,9,36,2,2,3,4,2.75,4,3,2,6,0,4,9,14,0,Yes,Frequent,2,2,0.5498,1,Yes,0,0,7.5,10,1,0,0,14.0,2.75,0,1,4,36,1,0,0.0,0,0,0,0,2,0.4124,High
ML13209,36,Female,Married,Bachelor,P1A,1,Infra,Delhi,Day,4,4,1,16,2,1,385166,0.739,13.6,11.9,5,12,3,1,4,4,3,3.0,1,3,1,0,1,6,8,10,4,Yes,Frequent,4,2,0.3895,0,No,1,1,26.1,1,0,0,0,2.5,2.65,0,1,2,3,0,0,0.25,1,0,0,1,2,0.2457,Medium
ML13210,35,Male,Single,Bachelor,P2A,4,Sales,Pune,Day,12,12,7,15,1,1,729528,0.746,4.9,8.2,3,22,2,1,3,4,3,2.75,3,0,4,6,0,4,9,14,3,No,None,1,0,0.2759,0,No,1,1,25.4,0,3,0,0,1.17,2.45,0,0,0,0,0,1,0.8,0,0,0,0,1,0.1952,Medium
ML13211,35,Female,Single,Diploma,P3B,8,Infra,Mumbai,Rotational,21,11,6,15,1,2,1743009,0.713,13.2,16.0,3,11,22,4,3,4,2,3.25,3,1,2,0,0,4,9,16,3,No,None,4,0,0.0635,0,No,1,1,28.7,0,2,0,0,0.76,3.2,0,0,0,0,0,1,1.4,1,1,0,0,2,0.1344,Low
ML13212,23,Male,Married,Master,P4,9,Operations,Hyderabad,Day,1,1,0,3,4,0,3185342,1.248,1.4,16.1,1,14,48,2,3,3,3,2.75,3,2,1,6,1,2,10,17,0,Yes,Rare,2,0,0.511,0,No,0,0,-24.8,8,1,0,0,17.0,2.65,0,1,0,0,1,0,0.33,0,0,0,1,2,0.3565,High
ML13213,24,Male,Single,Bachelor,P3A,7,Marketing,Mumbai,Day,0,0,0,3,2,1,1614950,0.808,8.8,1.3,3,22,48,4,4,3,2,3.25,3,1,0,2,2,3,6,20,3,No,None,7,2,0.3215,1,Yes,1,0,19.2,1,2,0,0,20.0,3.25,0,0,8,0,1,0,0.0,1,0,0,0,1,0.282,Medium
ML13214,34,Male,Married,Master,P1B,2,Engineering,Chennai,Flexible,14,12,7,12,2,1,695687,0.893,12.5,11.7,3,11,21,3,3,3,4,3.25,4,0,2,3,0,2,7,16,1,No,None,3,0,0.0502,0,No,1,0,10.7,1,4,0,0,1.14,3.3,0,0,0,0,0,1,1.17,0,0,0,1,1,0.0624,Low
ML13215,22,Female,Married,Master,P3B,8,Engineering,Bengaluru,Flexible,1,1,0,0,1,2,1908700,0.648,4.9,14.9,5,24,12,4,4,3,3,3.5,3,0,2,6,2,2,7,18,2,No,None,1,0,0.0723,0,No,1,1,35.2,0,3,0,0,18.0,3.55,0,0,0,0,1,0,1.0,0,0,0,1,1,0.1214,Low
ML13216,31,Male,Divorced,Bachelor,P2A,4,Product,WFH,Rotational,10,7,7,10,0,1,986119,1.016,3.6,13.6,5,6,10,4,3,4,4,3.75,3,0,3,4,1,5,13,13,0,Yes,Rare,5,5,0.0502,0,No,0,0,-1.6,0,3,0,0,1.3,3.8,0,0,20,0,0,1,1.0,1,1,1,0,2,0.0572,Low
ML13217,28,Female,Married,Bachelor,P1A,1,Marketing,Hyderabad,Day,2,1,0,8,6,0,432678,0.876,8.8,8.7,3,4,34,2,4,3,1,2.5,3,0,1,0,2,6,6,13,0,Yes,None,7,0,0.5498,1,Yes,1,0,12.4,12,3,0,0,6.5,2.25,0,1,0,0,0,0,0.25,1,0,0,1,3,0.5719,Critical
ML13218,31,Other,Married,Bachelor,P2A,4,Sales,Pune,Day,1,1,0,11,3,0,1177722,1.205,15.6,7.6,3,16,4,3,2,1,3,2.25,4,0,1,4,0,3,5,15,3,No,None,3,0,0.0502,0,No,0,0,-20.5,6,4,0,0,15.0,2.5,0,0,0,0,1,0,0.09,0,0,0,1,1,0.1107,Low
ML13219,43,Male,Married,PhD,P2A,4,Product,Hyderabad,Day,12,8,0,23,2,0,1018344,0.9,15.8,16.9,4,17,9,2,4,3,3,3.0,3,0,1,1,0,2,3,15,1,No,Rare,0,0,0.0502,0,No,0,0,10.0,4,3,0,0,1.25,2.85,0,0,0,0,0,1,0.52,0,0,0,1,0,0.073,Low
ML13220,25,Male,Married,PhD,P2A,4,Sales,Hyderabad,Rotational,1,0,0,5,1,1,1015596,1.039,13.7,11.2,4,16,43,3,2,3,3,2.75,3,0,0,4,0,6,7,16,1,No,Rare,3,0,0.1722,1,Yes,0,0,-3.9,0,3,0,0,16.0,2.8,0,0,0,0,1,0,0.2,0,1,0,1,1,0.1431,Low
ML13221,40,Female,Single,Master,P4,9,Legal,Pune,Rotational,3,2,0,18,3,1,2276297,0.717,5.0,9.1,5,9,20,4,3,3,3,3.25,3,1,0,3,2,3,6,13,0,No,Rare,0,2,0.0502,0,No,1,1,28.3,3,2,0,0,4.33,3.35,0,0,8,0,0,0,0.17,0,1,0,0,2,0.1618,Low
ML13222,29,Male,Married,Bachelor,P3B,8,Sales,Pune,Day,7,2,0,9,4,0,1750996,0.836,9.0,9.3,1,13,23,3,3,3,3,3.0,3,1,2,4,0,1,7,10,3,No,Frequent,2,2,0.353,0,No,1,0,16.4,8,2,0,0,1.43,3.0,0,0,6,23,0,0,0.78,0,0,0,1,2,0.3313,High
ML13223,30,Female,Married,Bachelor,P3B,8,QA,Bengaluru,Flexible,8,1,0,9,0,2,1875572,0.74,18.0,10.0,4,9,1,2,3,2,4,2.75,2,0,3,4,2,2,13,17,1,No,Rare,7,2,0.0502,1,Yes,1,1,26.0,0,2,0,0,2.12,2.8,0,0,4,0,0,0,0.89,1,0,0,1,1,0.0875,Low
ML13224,37,Male,Single,Bachelor,P1B,2,Sales,Hyderabad,Day,4,3,0,17,8,0,574942,0.93,12.6,9.2,4,10,37,3,3,4,2,3.0,3,0,4,5,4,4,7,16,2,Yes,None,5,0,0.5498,1,Yes,0,0,7.0,16,3,1,0,4.0,2.85,0,0,0,0,0,0,0.24,1,0,0,0,3,0.5238,Critical
ML13225,31,Male,Married,Bachelor,P4,9,Engineering,Mumbai,Rotational,7,5,1,11,1,1,2304512,0.583,2.8,15.8,4,17,42,4,3,4,3,3.5,3,1,1,0,1,7,7,13,2,No,Rare,3,1,0.2339,0,No,1,1,41.7,0,2,0,0,1.86,3.5,0,0,4,0,0,0,0.64,0,1,0,1,2,0.1992,Medium
ML13226,26,Male,Divorced,Master,P3A,7,Operations,Pune,Day,1,1,0,4,2,0,1841637,1.146,12.2,12.2,5,16,20,3,4,4,2,3.25,3,1,4,2,1,3,6,13,1,Yes,Frequent,2,0,0.1297,1,Yes,0,0,-14.6,4,2,0,0,13.0,3.05,0,0,0,20,1,0,0.25,0,0,0,0,1,0.1535,Low
ML13227,31,Male,Single,Bachelor,P1C,3,Engineering,Hyderabad,Day,0,0,0,11,1,2,803805,0.804,6.1,11.9,5,6,25,3,3,3,1,2.5,3,1,1,1,0,3,4,10,1,No,Rare,4,2,0.3573,0,No,1,0,19.6,0,2,0,0,10.0,2.4,0,0,6,0,1,0,0.0,1,0,0,0,1,0.2572,Medium
ML13228,22,Female,Married,Bachelor,P3A,7,QA,Bengaluru,Day,0,0,0,1,2,0,1673451,0.815,7.9,9.0,3,5,15,4,2,3,2,2.75,3,0,1,1,2,5,8,19,0,Yes,Frequent,4,2,0.5498,1,Yes,1,0,18.5,4,3,0,0,19.0,2.85,0,0,8,15,1,0,0.0,1,0,0,1,2,0.488,Critical
ML13229,37,Male,Single,Master,P2B,5,Operations,Pune,Rotational,10,1,0,16,8,0,1560570,1.376,12.0,12.9,5,24,8,3,2,3,1,2.25,4,1,0,5,0,2,6,8,3,No,None,4,0,0.0502,0,No,0,0,-37.6,16,3,0,0,0.8,2.2,0,0,0,0,0,1,0.62,1,1,0,0,2,0.0982,Low
ML13230,22,Male,Married,Bachelor,P2B,5,Engineering,Mumbai,Day,6,0,0,2,1,1,1162222,0.662,7.6,5.5,4,7,29,4,2,2,2,2.5,4,0,1,0,2,2,6,12,4,Yes,Rare,3,1,0.4513,1,Yes,1,1,33.8,0,4,0,0,2.0,2.7,0,0,4,0,0,0,3.0,0,0,0,1,2,0.422,High
ML13231,41,Female,Divorced,Master,P1B,2,Engineering,Hyderabad,Day,1,1,1,20,3,1,465172,0.586,6.9,10.9,3,24,3,4,4,3,3,3.5,3,1,1,4,0,4,6,12,1,No,None,3,0,0.1719,1,Yes,1,1,41.4,3,2,0,0,12.0,3.55,0,0,0,0,1,0,0.05,0,0,0,0,1,0.2383,Medium
ML13232,38,Female,Single,Master,P2C,6,QA,Pune,Rotational,0,0,0,17,0,1,1719726,1.076,13.3,1.9,5,4,33,4,4,4,4,4.0,3,0,1,5,0,4,6,17,3,No,Frequent,5,2,0.0502,0,No,0,0,-7.6,0,3,0,0,17.0,4.0,0,0,8,33,1,0,0.0,1,1,0,0,1,0.0784,Low
ML13233,46,Male,Married,Master,P1A,1,Marketing,Pune,Rotational,2,1,0,25,5,0,474104,0.96,12.0,8.8,4,10,16,4,3,4,4,3.75,3,1,3,0,2,2,7,19,4,No,Frequent,5,1,0.1393,0,No,0,0,4.0,10,2,0,0,9.5,3.8,0,0,4,16,0,0,0.08,1,1,0,1,2,0.1359,Low
ML13234,51,Female,Married,Other,P1B,2,Product,Chennai,Rotational,5,3,1,30,2,1,566743,0.807,10.3,7.4,4,21,6,3,4,4,2,3.25,2,3,0,1,2,5,9,18,4,No,Rare,3,2,0.0959,0,No,1,0,19.3,1,0,0,0,3.6,3.05,0,0,6,0,0,0,0.17,0,1,0,1,2,0.1616,Low
ML13235,41,Male,Single,Master,P1B,2,Engineering,Bengaluru,Rotational,0,0,0,21,3,1,540405,0.621,17.4,9.9,5,18,58,3,3,2,1,2.25,3,1,0,5,2,3,6,16,3,Yes,None,4,0,0.5498,1,Yes,1,1,37.9,3,2,0,0,16.0,2.25,0,0,0,0,1,0,0.0,1,1,0,0,3,0.6223,Critical
ML13236,28,Female,Married,Master,P5,10,QA,Bengaluru,Rotational,2,1,1,7,0,1,3866761,0.843,9.9,7.9,4,23,9,4,4,1,4,3.25,4,0,1,3,0,3,7,12,1,No,Rare,2,1,0.0502,0,No,1,0,15.7,0,4,0,0,6.0,3.55,0,0,4,0,0,0,0.29,0,1,0,1,2,0.0465,Low
ML13237,51,Female,Divorced,Master,P2A,4,HR,Pune,Rotational,9,8,8,31,0,1,1270880,1.403,10.3,12.6,3,5,46,3,2,4,3,3.0,2,1,1,0,2,2,10,22,2,No,Frequent,3,0,0.0502,0,No,0,0,-40.3,0,1,0,0,2.44,2.95,0,0,0,46,0,0,0.29,0,1,0,0,1,0.0994,Low
ML13238,24,Female,Divorced,PhD,P2A,4,Operations,Bengaluru,Day,5,4,2,4,0,1,951028,0.938,7.8,6.6,3,22,24,3,3,4,3,3.25,3,1,1,1,0,2,7,23,1,No,None,6,3,0.0516,0,No,0,0,6.2,0,2,0,0,4.6,3.15,0,0,9,0,0,0,1.25,1,0,0,0,0,0.1127,Low
ML13239,22,Female,Married,Bachelor,P2A,4,Sales,Bengaluru,Day,1,0,0,1,0,1,1098289,1.026,5.1,14.3,5,4,25,2,4,3,3,3.0,3,0,1,4,1,4,5,9,0,No,Frequent,3,0,0.0604,0,No,0,0,-2.6,0,3,0,0,9.0,2.85,0,0,0,25,1,0,1.0,0,0,0,1,0,0.1334,Low
ML13240,48,Female,Single,Bachelor,P4,9,Engineering,Bengaluru,Day,1,0,0,27,0,2,2753508,0.727,3.3,17.8,3,18,36,3,1,3,4,2.75,2,0,1,4,2,5,8,17,1,Yes,Rare,1,1,0.5498,0,No,1,1,27.3,0,2,0,0,17.0,2.9,0,0,3,0,1,0,0.04,0,0,0,0,2,0.3887,High
ML13241,38,Male,Single,Bachelor,P2C,6,QA,Mumbai,Day,2,0,0,16,8,0,1069686,0.585,12.5,4.6,4,8,13,4,2,3,4,3.25,3,0,2,3,1,3,7,20,2,No,None,6,1,0.4988,0,No,1,1,41.5,16,3,0,0,10.0,3.45,0,0,4,0,0,0,0.12,1,0,0,0,2,0.3519,High
ML13242,22,Female,Single,Master,P5,10,Infra,WFH,Day,1,0,0,0,6,0,3345660,1.009,7.2,13.1,4,24,49,2,4,3,4,3.25,4,0,3,6,3,3,10,10,5,No,Rare,1,5,0.1143,0,No,0,0,-0.9,12,4,1,0,10.0,3.15,0,0,10,0,1,0,1.0,0,0,1,0,2,0.2028,Medium
ML13243,23,Female,Married,Bachelor,P2A,4,Sales,Bengaluru,Day,2,1,1,3,0,1,787817,0.736,19.4,8.7,4,5,46,3,1,4,3,2.75,3,1,0,4,2,4,5,7,3,No,Frequent,6,1,0.5401,1,Yes,1,1,26.4,0,2,0,0,3.5,2.75,0,0,3,46,0,0,0.67,1,0,0,1,1,0.2923,Medium
ML13244,38,Male,Married,Other,P1B,2,QA,Mumbai,Day,5,0,0,17,8,0,562235,0.72,5.5,14.7,4,18,38,3,4,4,3,3.5,4,0,3,6,4,4,4,13,4,No,None,5,2,0.4642,0,No,1,1,28.0,16,4,1,0,2.6,3.35,0,0,6,0,0,0,0.29,1,0,0,1,3,0.3691,High
ML13245,27,Female,Married,Master,P2C,6,Engineering,WFH,Rotational,1,1,0,7,6,0,1707150,1.072,6.0,4.6,3,4,18,2,3,3,2,2.5,3,0,0,4,1,2,10,23,1,Yes,Frequent,2,5,0.5498,1,Yes,0,0,-7.2,12,3,0,0,23.0,2.35,0,1,10,18,1,0,0.14,0,1,1,1,3,0.6257,Critical
ML13246,28,Female,Married,Bachelor,P2A,4,Engineering,WFH,Rotational,1,0,0,7,1,1,691101,0.642,10.3,16.0,2,15,5,3,3,4,2,3.0,4,2,0,6,1,3,8,19,0,No,Frequent,5,5,0.5192,1,Yes,1,1,35.8,0,2,0,0,19.0,2.85,0,0,15,5,1,0,0.14,1,1,1,1,2,0.4384,High
ML13247,49,Female,Single,Master,P4,9,Engineering,Bengaluru,Night,1,0,0,29,8,0,3607185,0.952,4.9,8.1,2,6,31,4,3,4,2,3.25,4,0,1,3,3,3,8,16,2,No,Rare,6,0,0.5498,1,Yes,0,0,4.8,16,4,1,0,16.0,3.2,0,0,0,0,1,0,0.03,1,1,0,0,3,0.5406,Critical
ML13248,51,Male,Divorced,PhD,P4,9,Sales,Delhi,Flexible,6,1,1,31,0,2,3474769,1.21,3.0,8.9,4,23,53,1,4,1,3,2.25,3,0,1,4,2,6,9,16,3,No,Rare,5,2,0.0502,0,No,0,0,-21.0,0,3,0,0,2.67,2.2,0,0,2,0,0,0,0.19,1,0,0,0,0,0.0339,Low
ML13249,35,Female,Single,PhD,P2B,5,Engineering,Bengaluru,Day,3,1,0,13,0,2,1233917,0.733,11.7,8.9,5,4,36,3,3,4,1,2.75,3,0,0,4,1,2,8,14,3,No,Frequent,7,3,0.5242,1,Yes,1,1,26.7,0,3,0,0,4.67,2.55,0,0,9,36,0,0,0.23,1,0,0,0,1,0.299,Medium
ML13250,32,Male,Single,Master,P6,11,Sales,Chennai,Day,1,1,1,11,3,0,6068899,1.128,0.3,4.4,2,22,26,2,2,4,4,3.0,3,0,0,6,1,4,5,15,4,No,Rare,5,2,0.1975,0,No,0,0,-12.8,6,3,0,0,15.0,2.9,0,0,4,0,1,0,0.09,1,0,0,0,1,0.2623,Medium
ML13251,41,Female,Married,Bachelor,P2C,6,Engineering,Bengaluru,Day,4,0,0,21,2,1,1481763,0.728,9.8,13.9,2,9,33,1,4,2,4,2.75,3,0,0,5,1,3,5,11,0,No,Rare,3,0,0.2307,0,No,1,1,27.2,1,3,0,0,2.75,2.65,0,0,0,0,0,0,0.19,0,0,0,1,1,0.2039,Medium
ML13252,29,Male,Single,Diploma,P2A,4,Operations,Mumbai,Night,0,0,0,9,4,0,839546,0.793,9.9,7.0,3,8,6,2,3,3,3,2.75,3,0,1,4,2,2,6,17,3,No,Frequent,4,0,0.5498,1,Yes,1,1,20.7,8,3,0,0,17.0,2.65,0,0,0,6,1,0,0.0,1,1,0,0,3,0.5808,Critical
ML13253,22,Female,Single,Diploma,P2B,5,Product,Bengaluru,Day,7,4,3,0,5,0,1188583,0.783,12.7,12.5,3,19,15,2,4,1,3,2.5,3,0,1,4,0,6,6,21,2,No,Rare,0,2,0.5498,0,No,1,1,21.7,10,3,0,0,3.0,2.55,0,0,4,0,0,0,7.0,0,0,0,0,2,0.2643,Medium
ML13254,22,Male,Divorced,Diploma,P1A,1,Operations,Pune,Flexible,2,2,2,0,1,2,417752,0.921,10.9,8.7,5,16,26,2,4,3,4,3.25,2,1,3,3,1,3,8,15,5,No,Rare,7,0,0.0502,0,No,0,0,7.9,0,1,0,0,7.5,3.15,0,0,0,0,0,0,2.0,1,0,0,0,0,0.0647,Low
ML13255,33,Female,Divorced,Master,P4,9,Engineering,Bengaluru,Day,2,2,2,13,1,1,2456223,0.648,20.2,8.9,4,20,55,3,3,3,3,3.0,3,0,1,1,1,2,6,17,1,No,Frequent,4,0,0.2463,0,No,1,1,35.2,0,3,0,0,8.5,3.0,0,0,0,55,0,0,0.15,1,0,0,0,1,0.2406,Medium
ML13256,41,Male,Married,Bachelor,P1B,2,Operations,Hyderabad,Night,0,0,0,20,10,0,625178,1.067,7.5,15.0,3,15,9,4,3,3,3,3.25,4,1,0,0,2,3,7,7,2,No,None,4,3,0.124,0,No,0,0,-6.7,20,3,0,0,7.0,3.35,0,0,12,0,1,0,0.0,1,1,0,1,2,0.2339,Medium
ML13257,34,Female,Single,Diploma,P2A,4,Engineering,Pune,Night,10,8,1,14,2,1,754060,0.601,3.7,2.5,4,8,18,1,4,2,4,2.75,3,2,3,6,0,2,7,17,5,Yes,None,5,0,0.5498,1,Yes,1,1,39.9,1,1,0,0,1.7,2.65,0,1,0,0,0,1,0.71,1,1,0,0,3,0.3872,High
ML13258,40,Female,Single,Bachelor,P2C,6,Operations,Bengaluru,Day,0,0,0,19,0,2,1562172,1.041,20.0,0.0,5,10,21,2,3,3,1,2.25,3,2,3,0,1,4,6,11,1,No,None,6,0,0.0502,0,No,0,0,-4.1,0,1,0,0,11.0,2.05,0,0,0,0,1,0,0.0,1,0,0,0,0,0.0736,Low
